id,country_region,date,total_cases,total_deaths,total_recovered
961,Singapore,2022-09-30,19.0,0.0,19.0
962,Singapore,2022-10-31,19.0,0.0,19.0
963,Singapore,2022-11-30,19.0,0.0,19.0
964,Singapore,2022-12-31,19.0,0.0,19.0
965,Singapore,2023-01-31,21.0,0.0,21.0
966,Singapore,2023-02-28,21.0,0.0,21.0
967,Singapore,2023-03-31,22.0,0.0,22.0
968,Singapore,2023-04-30,23.0,0.0,23.0
969,Singapore,2023-05-05,25.0,0.0,25.0
970,Slovakia,2022-07-31,6.0,0.0,6.0
971,Slovakia,2022-08-31,12.0,0.0,12.0
972,Slovakia,2022-09-30,14.0,0.0,14.0
973,Slovakia,2022-10-31,14.0,0.0,14.0
974,Slovakia,2022-11-30,14.0,0.0,14.0
975,Slovakia,2022-12-31,14.0,0.0,14.0
976,Slovakia,2023-01-31,14.0,0.0,14.0
977,Slovakia,2023-02-28,14.0,0.0,14.0
978,Slovakia,2023-03-31,14.0,0.0,14.0
979,Slovakia,2023-04-30,14.0,0.0,14.0
980,Slovakia,2023-05-08,14.0,0.0,14.0
981,Slovenia,2022-05-31,2.0,0.0,2.0
982,Slovenia,2022-06-30,9.0,0.0,9.0
983,Slovenia,2022-07-31,33.0,0.0,33.0
984,Slovenia,2022-08-31,43.0,0.0,43.0
985,Slovenia,2022-09-30,47.0,0.0,47.0
986,Slovenia,2022-10-31,47.0,0.0,47.0
987,Slovenia,2022-11-30,47.0,0.0,47.0
988,Slovenia,2022-12-31,47.0,0.0,47.0
989,Slovenia,2023-01-31,47.0,0.0,47.0
990,Slovenia,2023-02-28,47.0,0.0,47.0
991,Slovenia,2023-03-31,47.0,0.0,47.0
992,Slovenia,2023-04-30,47.0,0.0,47.0
993,Slovenia,2023-05-08,47.0,0.0,47.0
994,South Africa,2022-07-31,3.0,0.0,3.0
995,South Africa,2022-08-31,5.0,0.0,5.0
996,South Africa,2022-09-30,5.0,0.0,5.0
997,South Africa,2022-10-31,5.0,0.0,5.0
998,South Africa,2022-11-30,5.0,0.0,5.0
999,South Africa,2022-12-31,5.0,0.0,5.0
1000,South Africa,2023-01-31,5.0,0.0,5.0
1001,South Africa,2023-02-28,5.0,0.0,5.0
1002,South Africa,2023-03-31,5.0,0.0,5.0
1003,South Africa,2023-04-30,5.0,0.0,5.0
1004,South Africa,2023-05-05,5.0,0.0,5.0
1005,South Korea,2022-06-30,1.0,0.0,1.0
1006,South Korea,2022-07-31,1.0,0.0,1.0
1007,South Korea,2022-08-31,1.0,0.0,1.0
1008,South Korea,2022-09-30,2.0,0.0,2.0
1009,South Korea,2022-10-31,2.0,0.0,2.0
1010,South Korea,2022-11-30,4.0,0.0,4.0
1011,South Korea,2022-12-31,4.0,0.0,4.0
1012,South Korea,2023-01-31,4.0,0.0,4.0
1013,South Korea,2023-02-28,4.0,0.0,4.0
1014,South Korea,2023-03-31,5.0,0.0,5.0
1015,South Korea,2023-04-30,43.0,0.0,43.0
1016,South Korea,2023-05-07,60.0,0.0,60.0
1017,Spain,2022-05-31,98.0,0.0,98.0
1018,Spain,2022-06-30,800.0,0.0,800.0
1019,Spain,2022-07-31,3738.0,0.0,3738.0
1020,Spain,2022-08-31,6543.0,2.0,6541.0
1021,Spain,2022-09-30,7188.0,2.0,7186.0
1022,Spain,2022-10-31,7317.0,2.0,7315.0
1023,Spain,2022-11-30,7408.0,3.0,7405.0
1024,Spain,2022-12-31,7496.0,3.0,7493.0
1025,Spain,2023-01-31,7528.0,3.0,7525.0
1026,Spain,2023-02-28,7543.0,3.0,7540.0
1027,Spain,2023-03-31,7546.0,3.0,7543.0
1028,Spain,2023-04-30,7549.0,3.0,7546.0
1029,Spain,2023-05-08,7551.0,3.0,7548.0
1030,Sri Lanka,2022-11-30,2.0,0.0,2.0
1031,Sri Lanka,2022-12-31,2.0,0.0,2.0
1032,Sri Lanka,2023-01-31,2.0,0.0,2.0
1033,Sri Lanka,2023-02-28,2.0,0.0,2.0
1034,Sri Lanka,2023-03-31,2.0,0.0,2.0
1035,Sri Lanka,2023-04-26,2.0,0.0,2.0
1036,Sudan,2022-08-31,2.0,0.0,2.0
1037,Sudan,2022-09-30,7.0,1.0,6.0
1038,Sudan,2022-10-31,18.0,1.0,17.0
1039,Sudan,2022-11-30,18.0,1.0,17.0
1040,Sudan,2022-12-31,18.0,1.0,17.0
1041,Sudan,2023-01-31,18.0,1.0,17.0
1042,Sudan,2023-02-28,18.0,1.0,17.0
1043,Sudan,2023-03-31,18.0,1.0,17.0
1044,Sudan,2023-04-05,19.0,1.0,18.0
1045,Sweden,2022-05-31,4.0,0.0,4.0
1046,Sweden,2022-06-30,28.0,0.0,28.0
1047,Sweden,2022-07-31,85.0,0.0,85.0
1048,Sweden,2022-08-31,157.0,0.0,157.0
1049,Sweden,2022-09-30,195.0,0.0,195.0
1050,Sweden,2022-10-31,212.0,0.0,212.0
1051,Sweden,2022-11-30,229.0,0.0,229.0
1052,Sweden,2022-12-31,250.0,0.0,250.0
1053,Sweden,2023-01-31,260.0,0.0,260.0
1054,Sweden,2023-02-28,260.0,0.0,260.0
1055,Sweden,2023-03-31,260.0,0.0,260.0
1056,Sweden,2023-04-30,260.0,0.0,260.0
1057,Sweden,2023-05-08,260.0,0.0,260.0
1058,Switzerland,2022-05-31,4.0,0.0,4.0
1059,Switzerland,2022-06-30,83.0,0.0,83.0
1060,Switzerland,2022-07-31,264.0,0.0,264.0
1061,Switzerland,2022-08-31,456.0,0.0,456.0
1062,Switzerland,2022-09-30,513.0,0.0,513.0
1063,Switzerland,2022-10-31,546.0,0.0,546.0
1064,Switzerland,2022-11-30,550.0,0.0,550.0
1065,Switzerland,2022-12-31,551.0,0.0,551.0
1066,Switzerland,2023-01-31,551.0,0.0,551.0
1067,Switzerland,2023-02-28,551.0,0.0,551.0
1068,Switzerland,2023-03-31,552.0,0.0,552.0
1069,Switzerland,2023-04-30,552.0,0.0,552.0
1070,Switzerland,2023-05-08,552.0,0.0,552.0
1071,Thailand,2022-07-31,2.0,0.0,2.0
1072,Thailand,2022-08-31,7.0,0.0,7.0
1073,Thailand,2022-09-30,8.0,0.0,8.0
1074,Thailand,2022-10-31,12.0,0.0,12.0
1075,Thailand,2022-11-30,12.0,0.0,12.0
1076,Thailand,2022-12-31,12.0,0.0,12.0
1077,Thailand,2023-01-31,12.0,0.0,12.0
1078,Thailand,2023-02-28,15.0,0.0,15.0
1079,Thailand,2023-03-31,18.0,0.0,18.0
1080,Thailand,2023-04-26,21.0,0.0,21.0
1081,Turkey,2022-06-30,1.0,0.0,1.0
1082,Turkey,2022-07-31,1.0,0.0,1.0
1083,Turkey,2022-08-31,1.0,0.0,1.0
1084,Turkey,2022-09-30,1.0,0.0,1.0
1085,Turkey,2022-10-31,12.0,0.0,12.0
1086,Turkey,2022-11-30,12.0,0.0,12.0
1087,Turkey,2022-12-31,12.0,0.0,12.0
1088,Turkey,2023-01-31,12.0,0.0,12.0
1089,Turkey,2023-02-28,12.0,0.0,12.0
1090,Turkey,2023-03-31,12.0,0.0,12.0
1091,Turkey,2023-04-30,12.0,0.0,12.0
1092,Turkey,2023-05-08,12.0,0.0,12.0
1093,Ukraine,2022-09-30,3.0,0.0,3.0
1094,Ukraine,2022-10-31,5.0,0.0,5.0
1095,Ukraine,2022-11-30,5.0,0.0,5.0
1096,Ukraine,2022-12-31,5.0,0.0,5.0
1097,Ukraine,2023-01-31,5.0,0.0,5.0
1098,Ukraine,2023-02-28,5.0,0.0,5.0
1099,Ukraine,2023-03-31,5.0,0.0,5.0
1100,Ukraine,2023-04-30,5.0,0.0,5.0
1101,Ukraine,2023-05-08,5.0,0.0,5.0
1102,United Arab Emirates,2022-05-31,4.0,0.0,4.0
1103,United Arab Emirates,2022-06-30,13.0,0.0,13.0
1104,United Arab Emirates,2022-07-24,16.0,0.0,16.0
1105,United Kingdom,2022-05-31,190.0,0.0,190.0
1106,United Kingdom,2022-06-30,1235.0,0.0,1235.0
1107,United Kingdom,2022-07-31,2432.0,0.0,2432.0
1108,United Kingdom,2022-08-31,3413.0,0.0,3413.0
1109,United Kingdom,2022-09-30,3635.0,0.0,3635.0
1110,United Kingdom,2022-10-31,3698.0,0.0,3698.0
1111,United Kingdom,2022-11-30,3725.0,0.0,3725.0
1112,United Kingdom,2022-12-31,3730.0,0.0,3730.0
1113,United Kingdom,2023-01-31,3735.0,0.0,3735.0
1114,United Kingdom,2023-02-28,3735.0,0.0,3735.0
1115,United Kingdom,2023-03-31,3738.0,0.0,3738.0
1116,United Kingdom,2023-04-30,3741.0,0.0,3741.0
1117,United Kingdom,2023-05-08,3741.0,0.0,3741.0
1118,United States,2022-06-30,306.0,0.0,306.0
1119,United States,2022-07-31,4897.0,0.0,4897.0
1120,United States,2022-08-31,17994.0,0.0,17994.0
1121,United States,2022-09-30,25434.0,1.0,25433.0
1122,United States,2022-10-31,28049.0,6.0,28043.0
1123,United States,2022-11-30,29127.0,15.0,29112.0
1124,United States,2022-12-31,29603.0,20.0,29583.0
1125,United States,2023-01-31,29891.0,26.0,29865.0
1126,United States,2023-02-28,30012.0,32.0,29980.0
1127,United States,2023-03-31,30079.0,38.0,30041.0
1128,United States,2023-04-30,30154.0,42.0,30112.0
1129,United States,2023-05-09,30154.0,42.0,30112.0
1130,Uruguay,2022-07-31,1.0,0.0,1.0
1131,Uruguay,2022-08-31,4.0,0.0,4.0
1132,Uruguay,2022-09-30,8.0,0.0,8.0
1133,Uruguay,2022-10-31,13.0,0.0,13.0
1134,Uruguay,2022-11-30,14.0,0.0,14.0
1135,Uruguay,2022-12-31,19.0,0.0,19.0
1136,Uruguay,2023-01-31,19.0,0.0,19.0
1137,Uruguay,2023-02-28,19.0,0.0,19.0
1138,Uruguay,2023-03-31,19.0,0.0,19.0
1139,Uruguay,2023-04-30,19.0,0.0,19.0
1140,Uruguay,2023-05-09,19.0,0.0,19.0
1141,Venezuela,2022-06-30,1.0,0.0,1.0
1142,Venezuela,2022-07-31,1.0,0.0,1.0
1143,Venezuela,2022-08-31,3.0,0.0,3.0
1144,Venezuela,2022-09-30,5.0,0.0,5.0
1145,Venezuela,2022-10-31,10.0,0.0,10.0
1146,Venezuela,2022-11-30,10.0,0.0,10.0
1147,Venezuela,2022-12-31,12.0,0.0,12.0
1148,Venezuela,2023-01-31,12.0,0.0,12.0
1149,Venezuela,2023-02-28,12.0,0.0,12.0
1150,Venezuela,2023-03-31,12.0,0.0,12.0
1151,Venezuela,2023-04-30,12.0,0.0,12.0
1152,Venezuela,2023-05-09,12.0,0.0,12.0
1153,Vietnam,2022-10-19,2.0,0.0,2.0
1154,World,2022-05-31,570.0,2.0,568.0
1155,World,2022-06-30,5655.0,3.0,5652.0
1156,World,2022-07-31,21600.0,5.0,21595.0
1157,World,2022-08-31,50566.0,19.0,50547.0
1158,World,2022-09-30,68372.0,24.0,68348.0
1159,World,2022-10-31,77042.0,36.0,77006.0
1160,World,2022-11-30,81738.0,58.0,81680.0
1161,World,2022-12-31,84102.0,74.0,84028.0
1162,World,2023-01-31,85521.0,90.0,85431.0
1163,World,2023-02-28,86269.0,100.0,86169.0
1164,World,2023-03-31,86807.0,111.0,86696.0
1165,World,2023-04-30,87271.0,128.0,87143.0
1166,World,2023-05-09,87376.0,140.0,87236.0
